Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.962428777,5.932794285,5.951906241,5.933165255,5.840215756,5.721218669,5.626254335,5.473587947,5.358173721,5.266207996,5.204536787,5.178958931,5.218592934,5.496066814,5.363146473,5.338345495,5.196860645,5.320528223,5.500361311,5.541043072,5.606786409,5.602750099,5.754774666,6.350967129,6.427455866
South Sudan,SSD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.07800007,11.13500023,11.14299965,11.11200047,11.10999966,11.11600018,11.11200047,11.11999989,11.11100006,11.09799957,11.10000038,11.11299992,11.17599964,11.11200047,11.18000031,11.31599998,11.02900028,11.12899971,11.27299976,11.30900002,11.24699974,11.21800041,11.19299984,12.81700039,12.36100006
Sub-Saharan Africa,SSF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.962428777,5.932794285,5.951906241,5.933165255,5.840215756,5.721218669,5.626254335,5.473587947,5.358173721,5.266207996,5.204536787,5.178958931,5.218592934,5.496066814,5.363146473,5.338345495,5.196860645,5.320528223,5.500361311,5.541043072,5.606786409,5.602750099,5.754774666,6.350967129,6.427455866
Small states,SST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.562823945,9.323840264,9.280112478,9.077294449,8.890961233,8.888102476,9.085825438,8.786561865,8.426813406,7.818455613,7.41617402,7.169344814,7.956768179,8.059484311,7.786896346,7.773964173,7.971034092,7.720737728,7.550146008,7.518684456,7.252228163,7.053360799,6.934012589,8.158557402,7.893459623
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.68000031,12.59000015,12.53899956,12.54300022,10.15600014,12.82600021,10.93299961,11.58899975,11.39700031,11.69799995,11.55099964,11.13300037,10.95899963,10.54500008,10.27000046,9.965000153,10.05200005,10.13199997,10.29699993,10.39599991,10.5010004,10.61400032,10.72000027,12.0170002,11.75899982
Suriname,SUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.572999954,7.177999973,9.899999619,9.147999763,8.427000046,7.756000042,7.040999889,6.349999905,6.126999855,5.846000195,5.572999954,5.289000034,4.992000103,3.648999929,4.293000221,5.184000015,3.65899992,3.578999996,4.379000187,5.709000111,5.71999979,5.745999813,5.842999935,7.236000061,6.673999786
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.10999966,11.89799976,15.97599983,19.43300056,20.07600021,18.67000008,16.9829998,17.74600029,15.46700001,12.27499962,9.899999619,8.362999916,11.3920002,14.20100021,13.61100006,13.5170002,13.97500038,12.81900024,10.32199955,8.770000458,7.899000168,6.132999897,5.583000183,6.381000042,6.68900013
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.379000187,7.320000172,7.196000099,6.795000076,5.400000095,5.625,6.020999908,5.677999973,6.065000057,4.889999866,3.963999987,3.987999916,5.901000023,7.422999859,8.164999962,8.387999535,9.418000221,8.920999527,8.046999931,7.488999844,5.770999908,4.604000092,4.013000011,4.40899992,4.251999855
Sweden,SWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.97500038,9.746999741,8.291000366,5.895999908,5.03000021,5.284999847,6.046000004,7.156000137,7.593999863,6.903999805,5.880000114,5.93200016,8.657999992,8.68999958,7.837999821,8.217000008,8.19699955,8.187000275,7.558000088,7.355999947,6.972000122,6.473999977,6.71600008,8.295000076,8.42800045
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,19.82799911,20.38699913,20.93499947,21.52000046,22.10499954,22.60000038,23.19099998,23.78000069,24.30500031,24.89100075,25.52300072,25.13100052,24.62599945,24.08200073,23.63100052,23.05599976,22.5909996,22.15399933,21.61400032,21.12100029,21.14100075,21.1760006,21.20999908,23.6079998,22.8390007
Sint Maarten (Dutch part),SXM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.778999805,5.933000088,5.931000233,6.956999779,8.168999672,7.941999912,7.705999851,6.828999996,5.980999947,5.15500021,5.171999931,8.43599987,5.625,6.223999977,6.046999931,6.237999916,6.244999886,6.150000095,6.135000229,6.178999901,6.177999973,6.193999767,6.210000038,7.381000042,7.092000008
Turks and Caicos Islands,TCA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.052000046,1.06400001,1.101999998,1.118000031,1.095999956,1.120000005,1.11500001,1.072999954,1.133999944,1.202999949,1.208999991,1.225000024,1.235999942,1.218999982,1.281000018,1.264000058,1.291000009,1.302000046,1.333999991,1.386000037,1.389000058,1.383999944,1.363999963,1.980999947,1.812000036
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.422865448,3.615607667,3.715281637,3.664980954,4.071138437,4.452000727,4.692293568,4.675250857,4.759418708,4.670816012,4.622515399,4.780221488,4.779681367,4.477914763,4.45215757,4.393022411,4.417056745,4.423037406,4.492621739,4.421299824,4.276260936,4.156006133,4.251279696,4.755944736,4.490037457
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.29105782,11.14598346,11.65400591,10.84494857,10.71405198,10.68477718,10.48101034,10.24983048,9.499744724,8.770675216,7.763787354,7.466253931,9.463983077,8.938423629,8.308301799,7.778781603,7.821555024,7.976705329,7.847973561,7.706826144,7.268161171,6.793514772,6.888989028,7.303615936,6.766106099
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.805000067,3.983999968,3.980999947,4.050000191,4.078000069,4.093999863,4.112999916,4.230000019,4.313000202,4.291999817,3.930999994,3.490999937,3.085999966,2.687000036,2.289000034,2.382999897,2.480999947,2.578000069,2.676000118,3.648999929,4.638000011,4.593999863,4.552999973,4.985000134,5.039999962
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.847000003,3.404999971,2.993000031,2.436000109,2.691999912,1.975999951,1.623000026,1.620000005,1.470000029,1.302999973,1.27699995,1.299999952,1.521999955,0.620000005,0.646000028,0.621999979,0.259000003,0.593999982,0.591000021,0.671999991,0.82099998,0.787999988,0.70599997,1.108999968,0.95599997
Tajikistan,TJK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,14.47999954,17.20400047,16.07099915,15.81000042,15.44999981,15.08600044,14.69099998,14.27200031,13.77000046,13.37699986,12.99699974,12.59899998,12.10700035,11.53899956,10.93099976,10.30700016,9.680999756,9.048000336,8.418000221,7.815000057,7.846000195,7.881000042,7.907000065,8.449999809,8.619999886
Turkmenistan,TKM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,15.05200005,16.78499985,17.56100082,16.00200081,14.8739996,13.64000034,12.6420002,11.57800007,10.6619997,9.44699955,8.281000137,7.171000004,5.835000038,5.68599987,5.77699995,5.730999947,5.727000237,5.738999844,5.690999985,5.696000099,5.710000038,5.715000153,5.725999832,6.487999916,6.352000237
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.573364668,6.984310889,7.967833705,7.909029472,7.732642098,8.167881463,7.821502882,7.126803808,6.78087076,6.202545765,5.796063554,5.529886343,6.486261112,5.859375256,5.506651792,5.402572822,5.407092356,5.33978674,5.766087778,6.811194115,7.002627078,6.886581906,6.864754276,9.048660596,7.78939986
Timor-Leste,TLS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.098999977,3.132999897,3.430000067,2.914999962,2.867000103,3.046000004,2.977999926,2.928999901,2.881000042,2.917000055,2.76699996,2.73300004,2.717999935,2.697999954,2.828000069,2.937999964,3.052000046,3.135999918,3.247999907,3.338999987,3.426000118,3.424999952,3.253999949,3.628000021,3.676000118
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.91768458,11.09087716,11.39656515,11.72933209,11.63509874,11.55629867,11.27144291,9.713430838,10.01384379,9.272975378,8.938313506,8.628938535,8.483305765,8.606064472,9.446462805,9.640257194,9.298872253,9.451501094,9.633908664,9.649880349,9.629136039,9.50790683,8.757964691,9.57852272,9.534949558
Tonga,TON,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.21600008,2.45600009,2.683000088,3.062000036,3.20600009,3.411999941,3.786999941,2.964999914,1.830000043,0.796999991,0.864000022,0.883000016,1.080000043,1.067999959,1.054999948,1.207000017,1.284999967,1.325000048,1.407999992,1.378999949,1.501999974,1.631000042,1.636000037,2.039999962,1.98300004
South Asia (IDA & IBRD),TSA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.228499435,6.385776387,6.562574156,6.599777141,6.746746029,6.864886652,7.072299284,7.145694103,7.212423243,7.094728791,7.066121619,6.971637177,7.079942096,6.928093585,6.830122295,6.883976841,6.951271101,6.79858126,6.863859484,6.8621023,6.845631399,6.820577245,6.130665394,9.413700589,7.266932071
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.962428777,5.932794285,5.951906241,5.933165255,5.840215756,5.721218669,5.626254335,5.473587947,5.358173721,5.266207996,5.204536787,5.178958931,5.218592934,5.496066814,5.363146473,5.338345495,5.196860645,5.320528223,5.500361311,5.541043072,5.606786409,5.602750099,5.754774666,6.350967129,6.427455866
Trinidad and Tobago,TTO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.21100044,11.28800011,10.81599998,10.18400002,8.609999657,7.728000164,8.255999565,6.34800005,5.790999889,4.493999958,3.880000114,3.507999897,4.56799984,3.579999924,2.861000061,3.099999905,2.269000053,2.142999887,2.055000067,3.243999958,3.201999903,3.15899992,3.131000042,3.746999979,3.826999903
Tunisia,TUN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,15.48499966,15.15499973,14.75699997,14.54899979,14.00599957,14.1420002,13.92199993,13.49699974,12.0539999,11.53299999,11.32699966,11.13500023,11.25699997,10.88000011,15.02299976,14.61299992,13.25500011,11.45699978,12.39000034,12.36499977,12.37899971,12.49499989,12.26500034,13.49499989,13.2329998
Turkiye,TUR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.475999832,6.920000076,7.730000019,6.581999779,8.720999718,10.71500015,10.70800018,10.78999996,10.45800018,8.590999603,8.774000168,9.61400032,12.52799988,10.37300014,8.281999588,7.636000156,7.940000057,9.039999962,9.19299984,9.56499958,9.380999565,9.519000053,12.34399986,12.31400013,10.68099976
Tuvalu,TUV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.97300005,2.994999886,2.997999907,3.030999899,3.025000095,2.828000069,2.65899992,2.46600008,2.286000013,2.117000103,2.148999929,2.200999975,2.243999958,2.438999891,2.631999969,2.407999992,2.095000029,1.567999959,1.592000008,1.601999998,1.621000051,1.652999997,1.666000009,1.899000049,1.972000003
Uganda,UGA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.704999924,2.717999935,2.683000088,2.76699996,2.746999979,2.70600009,2.733999968,2.217999935,1.707999945,1.993000031,2.34100008,2.654999971,3,2.953999996,2.838999987,2.865999937,1.386000037,1.81099999,2.246999979,2.688999891,3.153000116,3.088999987,3.072999954,4.045000076,3.72300005
Ukraine,UKR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.463000298,11.86900043,12.41399956,12.23600006,11.53299999,10.54899979,9.401000023,8.887999535,7.535999775,7.017000198,6.699999809,6.631000042,10.36400032,9.359999657,8.998999596,8.557999611,8.076000214,10.92000008,10.13099957,10.88500023,11.15100002,10.05599976,8.49600029,9.847999573,9.543000221
Upper middle income,UMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.240981973,5.498173376,5.655894207,5.424574509,5.742803695,6.061393159,6.211908056,5.97745487,5.906026892,5.679234401,5.464233377,5.57633419,6.126923426,5.777468366,5.611176107,5.551156325,5.573773448,5.602550748,5.757320155,5.981770486,5.974282819,5.83260422,6.094312328,6.896180315,6.299450047
Uruguay,URY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.864999771,7.18599987,8.097000122,10.19999981,11.35400009,13.31000042,13.41600037,10.18000031,9.44699955,8.206000328,6.768000126,5.677000046,5.546000004,5.295000076,4.84499979,4.921000004,4.998000145,5.061999798,6.356999874,6.495999813,6.55700016,6.861999989,7.203000069,8.569999695,7.885000229
United States,USA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.940999985,4.419000149,4.113999844,3.898000002,4.798999786,5.927000046,6.265999794,5.639999866,5.065999985,4.614999771,4.725999832,6.093999863,10.27999973,10.51200008,9.371999741,8.227000237,7.627999783,6.262000084,5.367000103,4.93900013,4.401000023,3.950999975,3.720999956,7.796000004,5.46999979
Uzbekistan,UZB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.727000237,8.477000237,8.737000465,8.253000259,7.762000084,7.202000141,6.618000031,6.09499979,5.388999939,4.676000118,3.957000017,3.950000048,4.144999981,4.369999886,5.117000103,5.046999931,5.070000172,5.30700016,5.374000072,5.390999794,6.100999832,6.120999813,6.118999958,3.292000055,5.06799984
St. Vincent and the Grenadines,VCT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,20.81299973,21.22500038,21.70599937,22.18000031,22.62100029,22.07299995,21.6420002,21.36400032,21.02099991,20.46899986,20.20999908,19.86800003,19.95499992,19.96699905,19.8560009,19.78300095,19.75300026,19.75600052,19.73600006,19.70499992,19.71699905,19.66900063,19.70400047,21.32099915,20.97800064
"Venezuela, RB",VEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.640999794,9.809000015,13.33500004,13.61699963,12.37899971,14.49600029,14.56299973,13.31099987,10.03800011,8.109999657,7.046000004,6.265999794,6.186999798,7.21600008,6.697999954,6.265999794,6.835000038,6.369999886,5.796999931,5.260000229,4.522999763,4.489999771,4.556000233,7.289000034,5.967000008
British Virgin Islands,VGB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.975999832,9.611000061,9.520000458,9.246999741,9.380999565,9.647999763,9.869000435,9.574000359,9.479999542,9.079999924,8.93599987,9.161999702,10.61100006,10.72099972,10.86299992,10.98200035,11.47399998,11.37800026,11.29800034,11.35400009,11.15100002,11.40200043,11.48999977,12.47900009,12.22299957
Vietnam,VNM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.187999964,2.41899991,2.255000114,2.374000072,2.269999981,1.917999983,1.879999995,1.855999947,1.934999943,2.052000046,2.122999907,2.052000046,1.891000032,1.144000053,1.092000008,1.121999979,1.485999942,1.401000023,1.980999947,1.991000056,2.029999971,1.279999971,1.756999969,1.786000013,2.467000008
Vanuatu,VUT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.85800004,1.960000038,1.991999984,1.858999968,2.114000082,2.177000046,1.924999952,1.940999985,1.917000055,1.848999977,1.998000026,1.937000036,2.013999939,2.072999954,2.012000084,2.059999943,2.065999985,1.985000014,2.051000118,1.927999973,1.878000021,1.95599997,1.922000051,2.24000001,2.279000044
World,WLD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.796057505,5.976038043,6.133977362,5.980518467,6.118519144,6.37962122,6.480609017,6.306391313,6.228934007,5.974922391,5.783585771,5.83946981,6.470409324,6.319715211,6.156296538,6.109857968,6.101659318,5.978796461,5.982599365,5.97324334,5.84097687,5.685355359,5.490695181,7.019658891,6.169029429
Samoa,WSM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.450000048,3.680000067,3.937999964,4.084000111,4.331999779,4.46999979,4.537000179,4.605000019,4.688000202,4.816999912,4.769999981,4.985000134,5.225999832,5.144000053,5.111000061,7.853000164,7.760000229,7.801000118,7.157000065,6.550000191,6.322999954,6.425000191,6.252999783,6.879000187,6.857999802
Kosovo,XKX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.24699974,11.84300041,12.47900009,12.24499989,12.11600018,11.98499966,11.88799953,11.81099987,11.73900032,11.74400043,11.7329998,11.73799992,11.76099968,11.7510004,12.13399982,12.04100037,12.13700008,12.34799957,12.67700005,12.33399963,12.19799995,12.03999996,11.95499992,12.56200027,12.82199955
South Africa,ZAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,18.74900055,18.70499992,18.53499985,18.36599922,18.29700089,18.15099907,18.05599976,17.89100075,17.75300026,17.62899971,17.52099991,17.46800041,19.55999947,21.69300079,19.95199966,20.43400002,20.84199905,21.19199944,21.17900085,22.31500053,22.50300026,22.7670002,24.20000076,23.25600052,27.4640007
Zambia,ZMB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.63599968,12.44999981,13.28800011,14.26200008,14.80000019,15.38500023,15.86800003,16.38999939,16.88400078,13.90799999,10.9829998,8.123999596,10.73799992,13.31200027,10.6079998,7.809999943,7.90899992,7.978000164,8.06499958,8.114999771,8.178999901,4.980000019,5.803999901,5.585000038,6.120999813
Zimbabwe,ZWE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.727000237,8.005999565,7.315000057,6.72300005,6.080999851,5.526000023,4.93900013,4.254000187,4.336999893,4.40899992,4.492000103,4.643000126,4.578999996,4.622000217,4.728000164,4.573999882,4.501999855,4.355000019,5.02699995,5.701000214,6.342999935,7.006999969,7.760000229,8.409999847,8.413999557
